,reference_date,moneyness,tenor,implied_vol
4,2018-01-24,1.2,90D,0.249065
5,2018-01-24,0.8,180D,0.2587888
6,2018-01-24,0.9,180D,0.2268769
7,2018-01-24,1.0,180D,0.2112481
8,2018-01-24,1.1,180D,0.2009769
9,2018-01-24,1.2,180D,0.20807130000000001
10,2018-01-24,0.8,360D,0.2447269
11,2018-01-24,0.9,360D,0.23363689999999998
12,2018-01-24,1.0,360D,0.2208288
13,2018-01-24,1.1,360D,0.211005
14,2018-01-24,1.2,360D,0.20591879999999999
15,2018-01-24,0.8,720D,0.2468119
16,2018-01-24,0.9,720D,0.2358481
17,2018-01-24,1.0,720D,0.22470500000000002
18,2018-01-24,1.1,720D,0.21405380000000002
19,2018-01-24,1.2,720D,0.21206880000000003
0,2018-01-25,0.8,90D,0.3022519
1,2018-01-25,0.9,90D,0.24814309999999998
2,2018-01-25,1.0,90D,0.2245713
3,2018-01-25,1.1,90D,0.1987238
4,2018-01-25,1.2,90D,0.24881689999999998
5,2018-01-25,0.8,180D,0.2690088
6,2018-01-25,0.9,180D,0.2325013
7,2018-01-25,1.0,180D,0.2099381
8,2018-01-25,1.1,180D,0.1957238
9,2018-01-25,1.2,180D,0.2063781
10,2018-01-25,0.8,360D,0.2424663
11,2018-01-25,0.9,360D,0.2367438
12,2018-01-25,1.0,360D,0.2208663
13,2018-01-25,1.1,360D,0.20429189999999997
14,2018-01-25,1.2,360D,0.18389690000000003
15,2018-01-25,0.8,720D,0.2503313
16,2018-01-25,0.9,720D,0.2353713
17,2018-01-25,1.0,720D,0.2182238
18,2018-01-25,1.1,720D,0.2085438
19,2018-01-25,1.2,720D,0.2051938
0,2018-01-26,0.8,90D,0.302935
1,2018-01-26,0.9,90D,0.2526738
2,2018-01-26,1.0,90D,0.2072669
3,2018-01-26,1.1,90D,0.17960689999999999
4,2018-01-26,1.2,90D,0.2488881
5,2018-01-26,0.8,180D,0.2678013
6,2018-01-26,0.9,180D,0.23908000000000001
7,2018-01-26,1.0,180D,0.21218630000000002
8,2018-01-26,1.1,180D,0.1926312
9,2018-01-26,1.2,180D,0.2052363
10,2018-01-26,0.8,360D,0.255195
11,2018-01-26,0.9,360D,0.23968689999999998
12,2018-01-26,1.0,360D,0.2142738
13,2018-01-26,1.1,360D,0.1962419
14,2018-01-26,1.2,360D,0.1824213
15,2018-01-26,0.8,720D,0.2529788
16,2018-01-26,0.9,720D,0.2446738
17,2018-01-26,1.0,720D,0.2197063
18,2018-01-26,1.1,720D,0.2090938
19,2018-01-26,1.2,720D,0.20691500000000002
0,2018-01-29,0.8,90D,0.298795
1,2018-01-29,0.9,90D,0.2431081
2,2018-01-29,1.0,90D,0.2037788
3,2018-01-29,1.1,90D,0.1850219
4,2018-01-29,1.2,90D,0.2460869
5,2018-01-29,0.8,180D,0.25726
6,2018-01-29,0.9,180D,0.2297163
7,2018-01-29,1.0,180D,0.2065419
8,2018-01-29,1.1,180D,0.18685690000000002
9,2018-01-29,1.2,180D,0.1944469
10,2018-01-29,0.8,360D,0.2581913
11,2018-01-29,0.9,360D,0.236185
12,2018-01-29,1.0,360D,0.2127219
13,2018-01-29,1.1,360D,0.2056269
14,2018-01-29,1.2,360D,0.1913737
15,2018-01-29,0.8,720D,0.2603463
16,2018-01-29,0.9,720D,0.245615
17,2018-01-29,1.0,720D,0.2203963
18,2018-01-29,1.1,720D,0.2093881
19,2018-01-29,1.2,720D,0.2071781
0,2018-01-30,0.8,90D,0.2992919
1,2018-01-30,0.9,90D,0.2471381
2,2018-01-30,1.0,90D,0.20284
3,2018-01-30,1.1,90D,0.19768999999999998
4,2018-01-30,1.2,90D,0.2471813
5,2018-01-30,0.8,180D,0.2642538
6,2018-01-30,0.9,180D,0.22930309999999998
7,2018-01-30,1.0,180D,0.204975
8,2018-01-30,1.1,180D,0.20218129999999998
9,2018-01-30,1.2,180D,0.19882629999999998
10,2018-01-30,0.8,360D,0.2580931
11,2018-01-30,0.9,360D,0.23336310000000002
12,2018-01-30,1.0,360D,0.21576630000000002
13,2018-01-30,1.1,360D,0.2137481
14,2018-01-30,1.2,360D,0.1991738
15,2018-01-30,0.8,720D,0.25155689999999997
16,2018-01-30,0.9,720D,0.24188379999999998
17,2018-01-30,1.0,720D,0.22430689999999998
18,2018-01-30,1.1,720D,0.2139131
19,2018-01-30,1.2,720D,0.21273689999999998
0,2018-01-31,0.8,90D,0.307045
1,2018-01-31,0.9,90D,0.25397
2,2018-01-31,1.0,90D,0.2110069
3,2018-01-31,1.1,90D,0.18933499999999998
4,2018-01-31,1.2,90D,0.2481
5,2018-01-31,0.8,180D,0.2674238
6,2018-01-31,0.9,180D,0.2361613
7,2018-01-31,1.0,180D,0.2137913
8,2018-01-31,1.1,180D,0.19644189999999997
9,2018-01-31,1.2,180D,0.22545310000000002
10,2018-01-31,0.8,360D,0.25805
11,2018-01-31,0.9,360D,0.23922809999999997
12,2018-01-31,1.0,360D,0.22391190000000002
13,2018-01-31,1.1,360D,0.2119438
14,2018-01-31,1.2,360D,0.2075163
15,2018-01-31,0.8,720D,0.2466581
16,2018-01-31,0.9,720D,0.23504809999999998
17,2018-01-31,1.0,720D,0.2201369
18,2018-01-31,1.1,720D,0.21383880000000002
19,2018-01-31,1.2,720D,0.2119963
0,2018-02-01,0.8,90D,0.30478310000000003
1,2018-02-01,0.9,90D,0.25350629999999996
2,2018-02-01,1.0,90D,0.223245
3,2018-02-01,1.1,90D,0.1960237
4,2018-02-01,1.2,90D,0.249085
5,2018-02-01,0.8,180D,0.2644938
6,2018-02-01,0.9,180D,0.2373338
7,2018-02-01,1.0,180D,0.21714
8,2018-02-01,1.1,180D,0.20072379999999998
9,2018-02-01,1.2,180D,0.2004781
10,2018-02-01,0.8,360D,0.2618081
11,2018-02-01,0.9,360D,0.24047999999999997
12,2018-02-01,1.0,360D,0.22474129999999998
13,2018-02-01,1.1,360D,0.21255
14,2018-02-01,1.2,360D,0.1917288
15,2018-02-01,0.8,720D,0.2528981
16,2018-02-01,0.9,720D,0.24270499999999998
17,2018-02-01,1.0,720D,0.22364309999999998
18,2018-02-01,1.1,720D,0.2158138
19,2018-02-01,1.2,720D,0.2115963
0,2018-02-02,0.8,90D,0.3098919
1,2018-02-02,0.9,90D,0.2568788
2,2018-02-02,1.0,90D,0.2288019
3,2018-02-02,1.1,90D,0.2050313
4,2018-02-02,1.2,90D,0.2498988
5,2018-02-02,0.8,180D,0.2702463
6,2018-02-02,0.9,180D,0.2386888
7,2018-02-02,1.0,180D,0.2176581
8,2018-02-02,1.1,180D,0.2053081
9,2018-02-02,1.2,180D,0.2042831
10,2018-02-02,0.8,360D,0.2640269
11,2018-02-02,0.9,360D,0.2427869
12,2018-02-02,1.0,360D,0.2245188
13,2018-02-02,1.1,360D,0.2160531
14,2018-02-02,1.2,360D,0.20409880000000002
15,2018-02-02,0.8,720D,0.255095
16,2018-02-02,0.9,720D,0.24234999999999998
17,2018-02-02,1.0,720D,0.230715
18,2018-02-02,1.1,720D,0.2167838
19,2018-02-02,1.2,720D,0.21273689999999998
0,2018-02-05,0.8,90D,0.31732309999999997
1,2018-02-05,0.9,90D,0.25383
2,2018-02-05,1.0,90D,0.22463629999999998
3,2018-02-05,1.1,90D,0.20877500000000002
4,2018-02-05,1.2,90D,0.2565588
5,2018-02-05,0.8,180D,0.2694513
6,2018-02-05,0.9,180D,0.2449363
7,2018-02-05,1.0,180D,0.22267309999999998
8,2018-02-05,1.1,180D,0.208245
9,2018-02-05,1.2,180D,0.20441379999999998
10,2018-02-05,0.8,360D,0.26448
11,2018-02-05,0.9,360D,0.2431919
12,2018-02-05,1.0,360D,0.2318581
13,2018-02-05,1.1,360D,0.21963190000000002
14,2018-02-05,1.2,360D,0.2015313
15,2018-02-05,0.8,720D,0.2506513
16,2018-02-05,0.9,720D,0.23962689999999998
17,2018-02-05,1.0,720D,0.2332881
18,2018-02-05,1.1,720D,0.2208119
19,2018-02-05,1.2,720D,0.21393
0,2018-02-06,0.8,90D,0.3615531
1,2018-02-06,0.9,90D,0.27253
2,2018-02-06,1.0,90D,0.247285
3,2018-02-06,1.1,90D,0.2406788
4,2018-02-06,1.2,90D,0.3086619
5,2018-02-06,0.8,180D,0.2831588
6,2018-02-06,0.9,180D,0.24791
7,2018-02-06,1.0,180D,0.2328988
8,2018-02-06,1.1,180D,0.2317331
9,2018-02-06,1.2,180D,0.2441431
10,2018-02-06,0.8,360D,0.26607
11,2018-02-06,0.9,360D,0.2483013
12,2018-02-06,1.0,360D,0.23333130000000002
13,2018-02-06,1.1,360D,0.22568190000000002
14,2018-02-06,1.2,360D,0.20264189999999999
15,2018-02-06,0.8,720D,0.2523669
16,2018-02-06,0.9,720D,0.2434188
17,2018-02-06,1.0,720D,0.2398338
18,2018-02-06,1.1,720D,0.2213938
19,2018-02-06,1.2,720D,0.2140213
0,2018-02-07,0.8,90D,0.3219388
1,2018-02-07,0.9,90D,0.285395
2,2018-02-07,1.0,90D,0.2485563
3,2018-02-07,1.1,90D,0.19442810000000002
4,2018-02-07,1.2,90D,0.2541931
5,2018-02-07,0.8,180D,0.27725690000000003
6,2018-02-07,0.9,180D,0.2609713
7,2018-02-07,1.0,180D,0.241635
8,2018-02-07,1.1,180D,0.2085569
9,2018-02-07,1.2,180D,0.1967519
10,2018-02-07,0.8,360D,0.2730638
11,2018-02-07,0.9,360D,0.24561129999999998
12,2018-02-07,1.0,360D,0.233295
13,2018-02-07,1.1,360D,0.21096499999999999
14,2018-02-07,1.2,360D,0.1873119
15,2018-02-07,0.8,720D,0.2547019
16,2018-02-07,0.9,720D,0.243945
17,2018-02-07,1.0,720D,0.23349499999999998
18,2018-02-07,1.1,720D,0.2142213
19,2018-02-07,1.2,720D,0.2111688
0,2018-02-08,0.8,90D,0.3190113
1,2018-02-08,0.9,90D,0.2901788
2,2018-02-08,1.0,90D,0.2524569
3,2018-02-08,1.1,90D,0.21255880000000002
4,2018-02-08,1.2,90D,0.2576081
5,2018-02-08,0.8,180D,0.2776788
6,2018-02-08,0.9,180D,0.2644713
7,2018-02-08,1.0,180D,0.2416038
8,2018-02-08,1.1,180D,0.20954
9,2018-02-08,1.2,180D,0.206355
10,2018-02-08,0.8,360D,0.2832213
11,2018-02-08,0.9,360D,0.2599381
12,2018-02-08,1.0,360D,0.2369688
13,2018-02-08,1.1,360D,0.22235309999999997
14,2018-02-08,1.2,360D,0.21490130000000002
15,2018-02-08,0.8,720D,0.25963
16,2018-02-08,0.9,720D,0.2457213
17,2018-02-08,1.0,720D,0.23272130000000002
18,2018-02-08,1.1,720D,0.2218881
19,2018-02-08,1.2,720D,0.219515
0,2018-02-09,0.8,90D,0.3333969
1,2018-02-09,0.9,90D,0.29607500000000003
2,2018-02-09,1.0,90D,0.2678031
3,2018-02-09,1.1,90D,0.23370809999999997
4,2018-02-09,1.2,90D,0.2910681
5,2018-02-09,0.8,180D,0.3109269
6,2018-02-09,0.9,180D,0.2871513
7,2018-02-09,1.0,180D,0.2507438
8,2018-02-09,1.1,180D,0.227125
9,2018-02-09,1.2,180D,0.22421690000000002
10,2018-02-09,0.8,360D,0.2829913
11,2018-02-09,0.9,360D,0.2669819
12,2018-02-09,1.0,360D,0.2480019
13,2018-02-09,1.1,360D,0.21816880000000002
14,2018-02-09,1.2,360D,0.2058231
15,2018-02-09,0.8,720D,0.2666013
16,2018-02-09,0.9,720D,0.2584413
17,2018-02-09,1.0,720D,0.24389880000000003
18,2018-02-09,1.1,720D,0.2135913
19,2018-02-09,1.2,720D,0.1946319
0,2018-02-12,0.8,90D,0.37586129999999995
1,2018-02-12,0.9,90D,0.2944163
2,2018-02-12,1.0,90D,0.2723063
3,2018-02-12,1.1,90D,0.2344569
4,2018-02-12,1.2,90D,0.2549738
5,2018-02-12,0.8,180D,0.3031813
6,2018-02-12,0.9,180D,0.2775219
7,2018-02-12,1.0,180D,0.2560913
8,2018-02-12,1.1,180D,0.21820499999999998
9,2018-02-12,1.2,180D,0.20636500000000002
10,2018-02-12,0.8,360D,0.2780569
11,2018-02-12,0.9,360D,0.2600581
12,2018-02-12,1.0,360D,0.2466631
13,2018-02-12,1.1,360D,0.22207809999999997
14,2018-02-12,1.2,360D,0.2131281
15,2018-02-12,0.8,720D,0.2534613
16,2018-02-12,0.9,720D,0.24302189999999999
17,2018-02-12,1.0,720D,0.2278663
18,2018-02-12,1.1,720D,0.21610130000000002
19,2018-02-12,1.2,720D,0.21392
0,2018-02-13,0.8,90D,0.3320013
1,2018-02-13,0.9,90D,0.2997938
2,2018-02-13,1.0,90D,0.2514219
3,2018-02-13,1.1,90D,0.23221499999999998
4,2018-02-13,1.2,90D,0.2678763
5,2018-02-13,0.8,180D,0.301495
6,2018-02-13,0.9,180D,0.27229
7,2018-02-13,1.0,180D,0.2422031
8,2018-02-13,1.1,180D,0.2277088
9,2018-02-13,1.2,180D,0.2238638
10,2018-02-13,0.8,360D,0.2785463
11,2018-02-13,0.9,360D,0.26106809999999997
12,2018-02-13,1.0,360D,0.24203
13,2018-02-13,1.1,360D,0.22610309999999997
14,2018-02-13,1.2,360D,0.2163313
15,2018-02-13,0.8,720D,0.25455310000000003
16,2018-02-13,0.9,720D,0.24332
17,2018-02-13,1.0,720D,0.23373000000000002
18,2018-02-13,1.1,720D,0.2212281
19,2018-02-13,1.2,720D,0.21799880000000002
0,2018-02-14,0.8,90D,0.3126763
1,2018-02-14,0.9,90D,0.2784063
2,2018-02-14,1.0,90D,0.24670809999999999
3,2018-02-14,1.1,90D,0.2192788
4,2018-02-14,1.2,90D,0.25871500000000003
5,2018-02-14,0.8,180D,0.2840581
6,2018-02-14,0.9,180D,0.26066880000000003
7,2018-02-14,1.0,180D,0.240105
8,2018-02-14,1.1,180D,0.2253181
9,2018-02-14,1.2,180D,0.2146681
10,2018-02-14,0.8,360D,0.27201190000000003
11,2018-02-14,0.9,360D,0.2550488
12,2018-02-14,1.0,360D,0.2390581
13,2018-02-14,1.1,360D,0.2156563
14,2018-02-14,1.2,360D,0.2051219
15,2018-02-14,0.8,720D,0.2495569
16,2018-02-14,0.9,720D,0.24521
17,2018-02-14,1.0,720D,0.2235263
18,2018-02-14,1.1,720D,0.2130219
19,2018-02-14,1.2,720D,0.21013690000000002
0,2018-02-15,0.8,90D,0.3041331
1,2018-02-15,0.9,90D,0.2669938
2,2018-02-15,1.0,90D,0.22718129999999997
3,2018-02-15,1.1,90D,0.2207913
4,2018-02-15,1.2,90D,0.2590388
5,2018-02-15,0.8,180D,0.278725
6,2018-02-15,0.9,180D,0.2611419
7,2018-02-15,1.0,180D,0.2181869
8,2018-02-15,1.1,180D,0.2258588
9,2018-02-15,1.2,180D,0.20288
10,2018-02-15,0.8,360D,0.2702269
11,2018-02-15,0.9,360D,0.2436363
12,2018-02-15,1.0,360D,0.2290269
13,2018-02-15,1.1,360D,0.22204809999999997
14,2018-02-15,1.2,360D,0.2047719
15,2018-02-15,0.8,720D,0.25045629999999997
16,2018-02-15,0.9,720D,0.25026689999999996
17,2018-02-15,1.0,720D,0.2228219
18,2018-02-15,1.1,720D,0.2151113
19,2018-02-15,1.2,720D,0.21212
0,2018-02-16,0.8,90D,0.31527689999999997
1,2018-02-16,0.9,90D,0.25383880000000003
2,2018-02-16,1.0,90D,0.22041
3,2018-02-16,1.1,90D,0.20736000000000002
4,2018-02-16,1.2,90D,0.2648369
5,2018-02-16,0.8,180D,0.2770338
6,2018-02-16,0.9,180D,0.2458438
7,2018-02-16,1.0,180D,0.2218213
8,2018-02-16,1.1,180D,0.20863189999999998
9,2018-02-16,1.2,180D,0.2140938
10,2018-02-16,0.8,360D,0.2626038
11,2018-02-16,0.9,360D,0.2410769
12,2018-02-16,1.0,360D,0.2271831
13,2018-02-16,1.1,360D,0.2127938
14,2018-02-16,1.2,360D,0.20621189999999998
15,2018-02-16,0.8,720D,0.24365379999999998
16,2018-02-16,0.9,720D,0.23102630000000002
17,2018-02-16,1.0,720D,0.2199281
18,2018-02-16,1.1,720D,0.2139688
19,2018-02-16,1.2,720D,0.21035879999999998
0,2018-02-19,0.8,90D,0.3323819
1,2018-02-19,0.9,90D,0.2677519
2,2018-02-19,1.0,90D,0.22405
3,2018-02-19,1.1,90D,0.2085031
4,2018-02-19,1.2,90D,0.22521000000000002
5,2018-02-19,0.8,180D,0.2770231
6,2018-02-19,0.9,180D,0.25684629999999997
7,2018-02-19,1.0,180D,0.22233630000000001
8,2018-02-19,1.1,180D,0.20360309999999998
9,2018-02-19,1.2,180D,0.2022238
10,2018-02-19,0.8,360D,0.2591131
11,2018-02-19,0.9,360D,0.24069379999999999
12,2018-02-19,1.0,360D,0.22994689999999998
13,2018-02-19,1.1,360D,0.21778379999999997
14,2018-02-19,1.2,360D,0.208765
15,2018-02-19,0.8,720D,0.2445
16,2018-02-19,0.9,720D,0.2319831
17,2018-02-19,1.0,720D,0.22259
18,2018-02-19,1.1,720D,0.21602810000000003
19,2018-02-19,1.2,720D,0.21311129999999998
0,2018-02-20,0.8,90D,0.33349809999999996
1,2018-02-20,0.9,90D,0.2747819
2,2018-02-20,1.0,90D,0.22689
3,2018-02-20,1.1,90D,0.21032
4,2018-02-20,1.2,90D,0.24902809999999997
5,2018-02-20,0.8,180D,0.278735
6,2018-02-20,0.9,180D,0.2507831
7,2018-02-20,1.0,180D,0.22059499999999999
8,2018-02-20,1.1,180D,0.20934809999999998
9,2018-02-20,1.2,180D,0.22564309999999999
10,2018-02-20,0.8,360D,0.2659669
11,2018-02-20,0.9,360D,0.24799
12,2018-02-20,1.0,360D,0.22913309999999998
13,2018-02-20,1.1,360D,0.2168263
14,2018-02-20,1.2,360D,0.2096738
15,2018-02-20,0.8,720D,0.2481081
16,2018-02-20,0.9,720D,0.2362431
17,2018-02-20,1.0,720D,0.224165
18,2018-02-20,1.1,720D,0.2128188
19,2018-02-20,1.2,720D,0.2103531
0,2018-02-21,0.8,90D,0.35445689999999996
1,2018-02-21,0.9,90D,0.2722963
2,2018-02-21,1.0,90D,0.2255488
3,2018-02-21,1.1,90D,0.21072880000000002
4,2018-02-21,1.2,90D,0.2508338
5,2018-02-21,0.8,180D,0.2813238
6,2018-02-21,0.9,180D,0.25343689999999996
7,2018-02-21,1.0,180D,0.2160838
8,2018-02-21,1.1,180D,0.2117481
9,2018-02-21,1.2,180D,0.21749880000000002
10,2018-02-21,0.8,360D,0.2692663
11,2018-02-21,0.9,360D,0.2514531
12,2018-02-21,1.0,360D,0.22983630000000002
13,2018-02-21,1.1,360D,0.2194463
14,2018-02-21,1.2,360D,0.2055669
15,2018-02-21,0.8,720D,0.250665
16,2018-02-21,0.9,720D,0.237935
17,2018-02-21,1.0,720D,0.227575
18,2018-02-21,1.1,720D,0.2150538
19,2018-02-21,1.2,720D,0.21247
0,2018-02-22,0.8,90D,0.32811500000000005
1,2018-02-22,0.9,90D,0.2761113
2,2018-02-22,1.0,90D,0.2360869
3,2018-02-22,1.1,90D,0.21783000000000002
4,2018-02-22,1.2,90D,0.2512413
5,2018-02-22,0.8,180D,0.286335
6,2018-02-22,0.9,180D,0.2577738
7,2018-02-22,1.0,180D,0.2319481
8,2018-02-22,1.1,180D,0.2136081
9,2018-02-22,1.2,180D,0.21981
10,2018-02-22,0.8,360D,0.2724531
11,2018-02-22,0.9,360D,0.2562481
12,2018-02-22,1.0,360D,0.23910630000000002
13,2018-02-22,1.1,360D,0.22137810000000002
14,2018-02-22,1.2,360D,0.20607
15,2018-02-22,0.8,720D,0.2559688
16,2018-02-22,0.9,720D,0.25042000000000003
17,2018-02-22,1.0,720D,0.233885
18,2018-02-22,1.1,720D,0.2158831
19,2018-02-22,1.2,720D,0.2119463
0,2018-02-23,0.8,90D,0.3180769
1,2018-02-23,0.9,90D,0.265345
2,2018-02-23,1.0,90D,0.2257631
3,2018-02-23,1.1,90D,0.19974499999999998
4,2018-02-23,1.2,90D,0.2513763
5,2018-02-23,0.8,180D,0.28
6,2018-02-23,0.9,180D,0.24979130000000002
7,2018-02-23,1.0,180D,0.2220431
8,2018-02-23,1.1,180D,0.20576
9,2018-02-23,1.2,180D,0.20518999999999998
10,2018-02-23,0.8,360D,0.2695413
11,2018-02-23,0.9,360D,0.2493419
12,2018-02-23,1.0,360D,0.2317281
13,2018-02-23,1.1,360D,0.2174819
14,2018-02-23,1.2,360D,0.1944069
15,2018-02-23,0.8,720D,0.25726
16,2018-02-23,0.9,720D,0.2450138
17,2018-02-23,1.0,720D,0.23008379999999998
18,2018-02-23,1.1,720D,0.2170788
19,2018-02-23,1.2,720D,0.2102638
0,2018-02-26,0.8,90D,0.3216863
1,2018-02-26,0.9,90D,0.2657581
2,2018-02-26,1.0,90D,0.222755
3,2018-02-26,1.1,90D,0.21418379999999998
4,2018-02-26,1.2,90D,0.2537913
5,2018-02-26,0.8,180D,0.2749688
6,2018-02-26,0.9,180D,0.2505369
7,2018-02-26,1.0,180D,0.21599810000000003
8,2018-02-26,1.1,180D,0.21444690000000002
9,2018-02-26,1.2,180D,0.22250689999999998
10,2018-02-26,0.8,360D,0.26682310000000004
11,2018-02-26,0.9,360D,0.2496838
12,2018-02-26,1.0,360D,0.22781880000000002
13,2018-02-26,1.1,360D,0.21356000000000003
14,2018-02-26,1.2,360D,0.2069338
15,2018-02-26,0.8,720D,0.250145
16,2018-02-26,0.9,720D,0.2381513
17,2018-02-26,1.0,720D,0.2283681
18,2018-02-26,1.1,720D,0.2158369
19,2018-02-26,1.2,720D,0.212505
0,2018-02-27,0.8,90D,0.3066438
1,2018-02-27,0.9,90D,0.2573988
2,2018-02-27,1.0,90D,0.2240719
3,2018-02-27,1.1,90D,0.211195
4,2018-02-27,1.2,90D,0.249015
5,2018-02-27,0.8,180D,0.27291
6,2018-02-27,0.9,180D,0.24468630000000002
7,2018-02-27,1.0,180D,0.2148463
8,2018-02-27,1.1,180D,0.21434809999999999
9,2018-02-27,1.2,180D,0.2216731
10,2018-02-27,0.8,360D,0.26135
11,2018-02-27,0.9,360D,0.2432719
12,2018-02-27,1.0,360D,0.22469999999999998
13,2018-02-27,1.1,360D,0.2182819
14,2018-02-27,1.2,360D,0.2066181
15,2018-02-27,0.8,720D,0.2449219
16,2018-02-27,0.9,720D,0.23157689999999997
17,2018-02-27,1.0,720D,0.2228388
18,2018-02-27,1.1,720D,0.21712309999999999
19,2018-02-27,1.2,720D,0.2142469
0,2018-02-28,0.8,90D,0.31979
1,2018-02-28,0.9,90D,0.2626881
2,2018-02-28,1.0,90D,0.2297919
3,2018-02-28,1.1,90D,0.2110331
4,2018-02-28,1.2,90D,0.2574981
5,2018-02-28,0.8,180D,0.272215
6,2018-02-28,0.9,180D,0.2442813
7,2018-02-28,1.0,180D,0.226365
8,2018-02-28,1.1,180D,0.21066500000000002
9,2018-02-28,1.2,180D,0.223255
10,2018-02-28,0.8,360D,0.2622819
11,2018-02-28,0.9,360D,0.2416713
12,2018-02-28,1.0,360D,0.2280419
13,2018-02-28,1.1,360D,0.2174681
14,2018-02-28,1.2,360D,0.2081981
15,2018-02-28,0.8,720D,0.24282879999999998
16,2018-02-28,0.9,720D,0.22886379999999998
17,2018-02-28,1.0,720D,0.2212963
18,2018-02-28,1.1,720D,0.2157713
19,2018-02-28,1.2,720D,0.211735
0,2018-03-01,0.8,90D,0.3316188
1,2018-03-01,0.9,90D,0.2607019
2,2018-03-01,1.0,90D,0.23674499999999998
3,2018-03-01,1.1,90D,0.20917000000000002
4,2018-03-01,1.2,90D,0.24029879999999998
5,2018-03-01,0.8,180D,0.2901638
6,2018-03-01,0.9,180D,0.25549499999999997
7,2018-03-01,1.0,180D,0.2247438
8,2018-03-01,1.1,180D,0.2134588
9,2018-03-01,1.2,180D,0.2031331
10,2018-03-01,0.8,360D,0.2709281
11,2018-03-01,0.9,360D,0.2510363
12,2018-03-01,1.0,360D,0.23470880000000002
13,2018-03-01,1.1,360D,0.2206063
14,2018-03-01,1.2,360D,0.2069831
15,2018-03-01,0.8,720D,0.2524688
16,2018-03-01,0.9,720D,0.2416538
17,2018-03-01,1.0,720D,0.23196000000000003
18,2018-03-01,1.1,720D,0.2220188
19,2018-03-01,1.2,720D,0.2184831
0,2018-03-02,0.8,90D,0.2992188
1,2018-03-02,0.9,90D,0.2914713
2,2018-03-02,1.0,90D,0.26978
3,2018-03-02,1.1,90D,0.21017499999999997
4,2018-03-02,1.2,90D,0.25873
5,2018-03-02,0.8,180D,0.2940613
6,2018-03-02,0.9,180D,0.2751131
7,2018-03-02,1.0,180D,0.2495269
8,2018-03-02,1.1,180D,0.21199500000000002
9,2018-03-02,1.2,180D,0.22635000000000002
10,2018-03-02,0.8,360D,0.2839063
11,2018-03-02,0.9,360D,0.2616338
12,2018-03-02,1.0,360D,0.2453813
13,2018-03-02,1.1,360D,0.2233119
14,2018-03-02,1.2,360D,0.21209
15,2018-03-02,0.8,720D,0.25924379999999997
16,2018-03-02,0.9,720D,0.2509681
17,2018-03-02,1.0,720D,0.2475863
18,2018-03-02,1.1,720D,0.22436810000000001
19,2018-03-02,1.2,720D,0.2160763
0,2018-03-05,0.8,90D,0.3295969
1,2018-03-05,0.9,90D,0.285165
2,2018-03-05,1.0,90D,0.2349663
3,2018-03-05,1.1,90D,0.2170819
4,2018-03-05,1.2,90D,0.2507238
5,2018-03-05,0.8,180D,0.2972281
6,2018-03-05,0.9,180D,0.2685719
7,2018-03-05,1.0,180D,0.2320063
8,2018-03-05,1.1,180D,0.2238063
9,2018-03-05,1.2,180D,0.23451809999999998
10,2018-03-05,0.8,360D,0.27804
11,2018-03-05,0.9,360D,0.2595613
12,2018-03-05,1.0,360D,0.23246
13,2018-03-05,1.1,360D,0.22467189999999998
14,2018-03-05,1.2,360D,0.2191931
15,2018-03-05,0.8,720D,0.2555581
16,2018-03-05,0.9,720D,0.24171189999999998
17,2018-03-05,1.0,720D,0.2240469
18,2018-03-05,1.1,720D,0.21706
19,2018-03-05,1.2,720D,0.2129463
0,2018-03-06,0.8,90D,0.32206
1,2018-03-06,0.9,90D,0.26982
2,2018-03-06,1.0,90D,0.2315888
3,2018-03-06,1.1,90D,0.2064463
4,2018-03-06,1.2,90D,0.265225
5,2018-03-06,0.8,180D,0.29269
6,2018-03-06,0.9,180D,0.2561631
7,2018-03-06,1.0,180D,0.23027999999999998
8,2018-03-06,1.1,180D,0.2011038
9,2018-03-06,1.2,180D,0.2073769
10,2018-03-06,0.8,360D,0.27236689999999997
11,2018-03-06,0.9,360D,0.2556969
12,2018-03-06,1.0,360D,0.2297563
13,2018-03-06,1.1,360D,0.2234688
14,2018-03-06,1.2,360D,0.210455
15,2018-03-06,0.8,720D,0.2482919
16,2018-03-06,0.9,720D,0.23608630000000003
17,2018-03-06,1.0,720D,0.22430309999999998
18,2018-03-06,1.1,720D,0.2189181
19,2018-03-06,1.2,720D,0.21444500000000002
0,2018-03-07,0.8,90D,0.3080131
1,2018-03-07,0.9,90D,0.2685631
2,2018-03-07,1.0,90D,0.22781379999999998
3,2018-03-07,1.1,90D,0.19549689999999997
4,2018-03-07,1.2,90D,0.2620431
5,2018-03-07,0.8,180D,0.284495
6,2018-03-07,0.9,180D,0.2539263
7,2018-03-07,1.0,180D,0.2404069
8,2018-03-07,1.1,180D,0.2038062
9,2018-03-07,1.2,180D,0.2232019
10,2018-03-07,0.8,360D,0.2692463
11,2018-03-07,0.9,360D,0.2501969
12,2018-03-07,1.0,360D,0.23786629999999997
13,2018-03-07,1.1,360D,0.2212819
14,2018-03-07,1.2,360D,0.1983981
15,2018-03-07,0.8,720D,0.2499838
16,2018-03-07,0.9,720D,0.24571500000000002
17,2018-03-07,1.0,720D,0.22974129999999998
18,2018-03-07,1.1,720D,0.22062879999999999
19,2018-03-07,1.2,720D,0.21326879999999998
